#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type"
"267103","267099","circulus vasculosus nervi optici","vascular circle of optic nerve","A15.2.04.036","",""
"267116","267103","arteriola temporalis retinae superior","superior temporal retinal arteriole","A15.2.04.037","",""
"267127","267103","arteriola temporalis retinae inferior","inferior temporal retinal arteriole","A15.2.04.038","",""
"267134","267103","arteriola nasalis retinae superior","superior nasal retinal arteriole","A15.2.04.039","",""
"267142","267103","arteriola nasalis retinae inferior","inferior nasal retinal arteriole","A15.2.04.040","",""
"267150","267103","arteriola macularis superior","superior macular arteriole","A15.2.04.041","",""
"267169","267103","arteriola macularis inferior","inferior macular arteriole","A15.2.04.042","",""
"267175","267103","arteriola macularis media","middle macular arteriole","A15.2.04.043","",""
"267188","245457","venula temporalis retinae superior","superior temporal retinal venule","A15.2.04.044","",""
"267191","245457","venula temporalis retinae inferior","inferior temporal retinal venule","A15.2.04.045","",""
"267209","245457","venula nasalis retinae superior","superior nasal retinal venule","A15.2.04.046","",""
"267214","245457","venula nasalis retinae inferior","inferior nasal retinal venule","A15.2.04.047","",""
"267223","245457","venula macularis superior","superior macular venule","A15.2.04.048","",""
"267238","245457","venula macularis inferior","inferior macular venule","A15.2.04.049","",""
"267246","245457","venula macularis media","middle macular venule","A15.2.04.050","",""
"267251","266074","lens","lens","A15.2.05.001","",""
"267267","267251","substantia lentis","lens substance","A15.2.05.002","",""
"267272","267251","cortex lentis","cortex of lens","A15.2.05.003","",""
"267280","267251","nucleus lentis","nucleus of lens","A15.2.05.004","",""
"267295","267251","fibrae lentis","lens fibres","A15.2.05.005","",""
"267307","267251","epithelium lentis","lens epithelium","A15.2.05.006","",""
"267310","267251","capsula lentis","capsule of lens","A15.2.05.007","",""
"267329","267251","polus anterior","anterior pole","A15.2.05.008","",""
"267332","267251","polus posterior","posterior pole","A15.2.05.009","",""
"267341","267251","facies anterior","anterior surface","A15.2.05.010","",""
"267355","267251","facies posterior","posterior surface","A15.2.05.011","",""
"267364","267251","axis","axis","A15.2.05.012","",""
"267378","267251","equator","equator","A15.2.05.013","",""
"267386","267251","radii","radii","A15.2.05.014","",""
"267393","267251","zonula ciliaris","ciliary zonule","A15.2.05.015","",""
"267406","267393","fibrae zonulares","zonular fibres","A15.2.05.016","",""
"267411","267393","spatia zonularia","zonular spaces","A15.2.05.017","",""
"267422","266074","camerae bulbi","chambers of eyeball","A15.2.06.001","",""
"267433","266074","humor aquosus","aqueous humor","A15.2.06.002","",""
"267440","267422","camera anterior","anterior chamber","A15.2.06.003","",""
"267454","267440","angulus iridocornealis","iridocorneal angle","A15.2.06.004","",""
"267465","267422","camera posterior","posterior chamber","A15.2.06.005","",""
"267479","267422","camera postrema","postremal chamber","A15.2.06.006","",""
"267487","267465","spatium retrozonulare","retrozonular space","A15.2.06.007","",""
"267498","267487","corpus vitreum","vitreous body","A15.2.06.008","",""
"267501","267487","a. hyaloidea","hyaloid artery","A15.2.06.009","",""
"267517","267487","canalis hyaloideus","hyaloid canal","A15.2.06.010","",""
"267525","267487","fossa hyaloidea","hyaloid fossa","A15.2.06.011","",""
"267530","267487","membrana vitrea","vitreous membrane","A15.2.06.012","",""
"267549","267487","stroma vitreum","vitreous stroma","A15.2.06.013","",""
"267558","267487","humor vitreus","vitreous humor","A15.2.06.014","",""
"267563","266063","structurae oculi accessoriae","accessory visual structures","A15.2.07.001","",""
"267596","267563","vagina bulbi","fascial sheath of eyeball","A15.2.07.004","",""
"267605","267596","lig. suspensorium bulbi","suspensory ligament of eyeball","A15.2.07.005","",""
"267618","267563","spatium episclerale","episcleral space","A15.2.07.006","",""
"267626","267563","corpus adiposum orbitae","retrobulbar fat","A15.2.07.007","",""
"267639","267563","fasciae musculares","muscular fascia","A15.2.07.008","",""
"267762","120523","lamina superficialis","superficial layer","A15.2.07.021","",""
"267797","267563","palpebrae","eyelids","A15.2.07.024","",""
"267828","267797","facies anterior palpebrae","anterior surface of eyelid","A15.2.07.027","",""
"267844","267797","facies posterior palpebrae","posterior surface of eyelid","A15.2.07.029","",""
"267900","267797","limbus anterior palpebrae","anterior palpebra margin","A15.2.07.035","",""
"267913","267797","limbus posterior palpebrae","posterior palpebral margin","A15.2.07.036","",""
"267921","271212","cilia","eyelashes","A15.2.07.037","",""
"267937","101149","tarsus superior","superior tarsus","A15.2.07.038","",""
"267945","101158","tarsus inferior","inferior tarsus","A15.2.07.039","",""
"267959","267797","lig. palpebrale laterale","lateral palpebral ligament","A15.2.07.040","",""
"267968","267797","lig. palpebrale mediale","medial palpebral ligament","A15.2.07.041","",""
"267976","267797","glandulae tarsales","tarsal glands","A15.2.07.042","",""
"267984","267797","glandulae ciliares","ciliary glands","A15.2.07.043","",""
"267992","267797","glandulae sebaceae","sebaceous glands","A15.2.07.044","",""
"268009","101149","m. tarsalis superior","superior tarsal muscle","A15.2.07.045","",""
"268014","101158","m. tarsalis inferior","inferior tarsal muscle","A15.2.07.046","",""
"268023","267563","tunica conjunctiva","conjunctiva","A15.2.07.047","",""
"268038","268023","plica semilunaris","plica semilunaris","A15.2.07.048","",""
"268046","268023","caruncula lacrimalis","lacrimal caruncle","A15.2.07.049","",""
"268051","268023","tunica conjunctiva bulbi","bulbar conjunctiva","A15.2.07.050","",""
"268067","268023","tunica conjunctiva palpebrarum","palpebral conjunctiva","A15.2.07.051","",""
"268072","268023","fornix conjunctivae superior","superior conjunctival fornix","A15.2.07.052","",""
"268080","268023","fornix conjunctivae inferior","inferior conjunctival fornix","A15.2.07.053","",""
"268095","268023","saccus conjunctivalis","conjunctival sac","A15.2.07.054","",""
"268102","268023","glandulae conjunctivales","conjunctival glands","A15.2.07.055","",""
"268115","267563","apparatus lacrimalis","lacrimal apparatus","A15.2.07.056","",""
"268128","268115","glandula lacrimalis","lacrimal gland","A15.2.07.057","",""
"268131","268128","pars orbitalis","orbital part","A15.2.07.058","",""
"268144","268128","pars palpebralis","palpebral part","A15.2.07.059","",""
"268153","268128","ductuli excretorii","excretory ducts","A15.2.07.060","",""
"268166","268115","glandulae lacrimales accessoriae","accessory lacrimal glands","A15.2.07.061","",""
"268177","268115","rivus lacrimalis","lacrimal pathway","A15.2.07.062","",""
"268189","268115","lacus lacrimalis","lacus lacrimalis","A15.2.07.063","",""
"268190","268115","papilla lacrimalis","lacrimal papilla","A15.2.07.064","",""
"268206","268115","punctum lacrimale","lacrimal punctum","A15.2.07.065","",""
"268211","268115","canaliculus lacrimalis","lacrimal canaliculus","A15.2.07.066","",""
"268222","268211","ampulla canaliculi lacrimalis","ampulla of lacrimal canaliculus","A15.2.07.067","",""
"268233","268115","saccus lacrimalis","lacrimal sac","A15.2.07.068","",""
"268240","268233","fornix sacci lacrimalis","fornix of lacrimal sac","A15.2.07.069","",""
"268254","268115","ductus nasolacrimalis","nasolacrimal duct","A15.2.07.070","",""
"268265","268254","plica lacrimalis","lacrimal fold","A15.2.07.071","",""
"268279","266025","auris","ear","A15.3.00.001","",""
"268287","268279","auris externa","external ear","A15.3.01.001","",""
"268458","101045","incisura anterior","anterior notch","A15.3.01.018","",""
"268636","268287","mm. auriculares","auricular muscles","A15.3.01.036","",""
"268721","268287","meatus acusticus externus","external acoustic meatus","A15.3.01.045","",""
"268737","268721","porus acusticus externus","external acoustic pore","A15.3.01.046","",""
"268745","268721","incisura tympanica","tympanic notch","A15.3.01.047","",""
"268759","268721","meatus acusticus externus cartilagineus","cartilaginous external acoustic meatus","A15.3.01.048","",""
"268768","268759","cartilago meatus acustici","cartilage of acoustic meatus","A15.3.01.049","",""
"268776","268759","incisura cartilaginis meatus acustici","notch in cartilage of acoustic meatus","A15.3.01.050","",""
"268792","268287","membrana tympanica","tympanic membrane","A15.3.01.052","",""
"268807","268792","pars flaccida","pars flaccida","A15.3.01.053","",""
"268810","268792","pars tensa","pars tensa","A15.3.01.054","",""
"268829","268792","plica mallearis anterior","anterior malleolar fold","A15.3.01.055","",""
"268832","268792","plica mallearis posterior","posterior malleolar fold","A15.3.01.056","",""
"268841","268810","prominentia mallearis","malleolar prominence","A15.3.01.057","",""
"268855","268810","stria mallearis","malleolar stria","A15.3.01.058","",""
"268864","268810","umbo membranae tympanicae","umbo of tympanic membrane","A15.3.01.059","",""
"268878","268792","anulus fibrocartilagineus","fibrocartilaginous ring","A15.3.01.060","",""
"268886","268279","auris media","middle ear","A15.3.02.001","",""
"268893","268886","cavitas tympani","tympanic cavity","A15.3.02.002","",""
"268908","268893","paries tegmentalis","tegmental wall","A15.3.02.003","",""
"268919","268908","recessus epitympanicus","epitympanic recess","A15.3.02.004","",""
"268924","268919","pars cupularis","cupular part","A15.3.02.005","",""
"268935","268893","paries jugularis","jugular wall","A15.3.02.006","",""
"268943","268935","prominentia styloidea","styloid prominence","A15.3.02.007","",""
"268956","268893","paries labyrinthicus","labyrinthine wall","A15.3.02.008","",""
"268962","268956","fenestra vestibuli","oval window","A15.3.02.009","",""
"268970","268956","fossula fenestrae vestibuli","fossa of oval window","A15.3.02.010","",""
"268981","268956","promontorium","promontory","A15.3.02.011","",""
"268997","268981","sulcus promontorii","groove of promontory","A15.3.02.012","",""
"269002","268981","subiculum promontorii","subiculum of promontory","A15.3.02.013","",""
"269015","268956","sinus tympani","sinus tympani","A15.3.02.014","",""
"269028","268956","fenestra cochleae","round window","A15.3.02.015","",""
"269031","268956","fossula fenestrae cochleae","fossa of round window","A15.3.02.016","",""
"269044","268956","crista fenestrae cochleae","crest of round window","A15.3.02.017","",""
"269053","268956","processus cochleariformis","processus cochleariformis","A15.3.02.018","",""
"269066","268956","membrana tympanica secundaria","secondary tympanic membrane","A15.3.02.019","",""
"269077","268893","paries mastoideus","mastoid wall","A15.3.02.020","",""
"269089","269077","aditus antri mastoidei","aditus to mastoid antrum","A15.3.02.021","",""
"269090","269089","prominentia canalis semicircularis lateralis","prominence of lateral semicircular canal","A15.3.02.022","",""
"269106","269089","prominentia canalis facialis","prominence of facial canal","A15.3.02.023","",""
"269111","269077","eminentia pyramidalis","pyramidal eminence","A15.3.02.024","",""
"269122","269077","fossa incudis","fossa of incus","A15.3.02.025","",""
"269133","269077","sinus posterior","posterior sinus","A15.3.02.026","",""
"269140","269077","apertura tympanica canaliculi chordae tympani","tympanic aperture of canaliculus for chorda tympan","A15.3.02.027","",""
"269179","106459","cellulae tympanicae","tympanic cells","A15.3.02.030","",""
"269187","268893","paries caroticus","carotid wall","A15.3.02.031","",""
"269198","268893","paries membranaceus","membranous wall","A15.3.02.032","",""
"269507","268893","tunica mucosa cavitatis tympanicae","mucosa of tympanic cavity","A15.3.02.063","",""
"269510","269507","plica mallearis posterior","posterior fold of malleus","A15.3.02.064","",""
"269529","269507","plica mallearis anterior","anterior fold of malleus","A15.3.02.065","",""
"269532","269507","plica chordae tympani","fold of chorda tympani","A15.3.02.066","",""
"269541","269507","recessus membranae tympanicae","recesses of tympanic membrane","A15.3.02.067","",""
"269555","269541","recessus anterior","anterior recess","A15.3.02.068","",""
"269564","269541","recessus superior","superior recess","A15.3.02.069","",""
"269578","269541","recessus posterior","posterior recess","A15.3.02.070","",""
"269586","269507","plica incudialis","fold of incus","A15.3.02.071","",""
"269593","269507","plica stapedialis","fold of stapedius","A15.3.02.072","",""
"269608","268886","tuba auditiva","pharyngotympanic tube","A15.3.02.073","",""
"269619","269608","ostium tympanicum tubae auditivae","tympanic opening","A15.3.02.074","",""
"269624","269608","pars ossea","bony part","A15.3.02.075","",""
"269635","269624","isthmus tubae auditivae","isthmus","A15.3.02.076","",""
"269643","269624","cellulae pneumaticae","tubal air cells","A15.3.02.077","",""
"269656","269608","pars cartilaginea","cartilaginous part","A15.3.02.078","",""
"269697","109617","lamina membranacea","membranous lamina","A15.3.02.082","",""
"269704","269608","tunica mucosa","mucosa","A15.3.02.083","",""
"269712","269704","glandulae tubariae","tubal glands","A15.3.02.084","",""
"269720","269608","ostium pharyngeum tubae auditivae","pharyngeal opening","A15.3.02.085","",""
"269736","268279","auris interna","internal ear","A15.3.03.001","",""
"269748","269736","organum vestibulocochleare","vestibulocochlear organ","A15.3.03.002","",""
