#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type","en","en_Syns","en_GB","en_GB_Syns","la","la_Syns","de","de_Syns","fr","fr_Syns","it","it_Syns","nl","nl_Syns","pl","pl_Syns","pt","pt_Syns","zh","zh_Syns","es","es_Syns"
"132633","132588","Bronchus segmentalis basalis lateralis pulmonis sinistri","Lateral basal segmental bronchus of left lung","","3263","B","","Lateral basal segmental bronchus of left lung","Bronchus 9 of left lung; B9","Lateral basal segmental bronchus of left lung","Bronchus 9 of left lung; B9","Bronchus segmentalis basalis lateralis pulmonis sinistri","Bronchus ix pulmonis sinistri","","","","","","","","","","","","","","","",""
"132640","132588","Bronchus segmentalis basalis posterior pulmonis sinistri","Posterior basal segmental bronchus of left lung","","3264","B","","Posterior basal segmental bronchus of left lung","Bronchus 10 of left lung; B10","Posterior basal segmental bronchus of left lung","Bronchus 10 of left lung; B10","Bronchus segmentalis basalis posterior pulmonis sinistri","Bronchus x pulmonis sinistri","","","","","","","","","","","","","","","",""
"132654","131337","Pulmones","Lungs","A06.5.01.001","3265","B","G","Lungs","","Lungs","","Pulmones","","","","","","","","","","","","","","","","",""
"132665","132654","Basis pulmonis","Base of lung","A06.5.01.004","3266","B","","Base of lung","","Base of lung","","Basis pulmonis","","","","","","","","","","","","","","","","",""
"132679","132654","Apex pulmonis","Apex of lung","A06.5.01.005","3267","B","","Apex of lung","","Apex of lung","","Apex pulmonis","","","","","","","","","","","","","","","","",""
"132687","132654","Facies costalis pulmonis","Costal surface of lung","A06.5.01.006","3268","B","","Costal surface of lung","","Costal surface of lung","","Facies costalis pulmonis","","","","","","","","","","","","","","","","",""
"132698","132654","Facies medialis pulmonis","Medial surface of lung","A06.2.04.010","3269","B","","Medial surface of lung","","Medial surface of lung","","Facies medialis pulmonis","","","","","","","","","","","","","","","","",""
"132709","132698","Facies vertebralis pulmonis","Vertebral surface of lung","A06.5.01.007","3270","B","","Vertebral surface of lung","Vertebral part of medial surface of lung","Vertebral surface of lung","Vertebral part of medial surface of lung","Facies vertebralis pulmonis","Pars vertebralis faciei medialis pulmonis","","","","","","","","","","","","","","","",""
"132714","132698","Facies mediastinalis pulmonis","Mediastinal surface of lung","","3271","B","","Mediastinal surface of lung","Mediastinal part of medial surface of lung","Mediastinal surface of lung","Mediastinal part of medial surface of lung","Facies mediastinalis pulmonis","Pars mediastinalis faciei medialis pulmonis","","","","","","","","","","","","","","","",""
"132723","132698","Impressio cardiaca pulmonis","Cardiac impression of lung","A06.5.01.009","3272","B","","Cardiac impression of lung","","Cardiac impression of lung","","Impressio cardiaca pulmonis","","","","","","","","","","","","","","","","",""
"132738","132654","Facies diaphragmatica pulmonis","Diaphragmatic surface of lung","A06.5.01.010","3273","B","","Diaphragmatic surface of lung","","Diaphragmatic surface of lung","","Facies diaphragmatica pulmonis","","","","","","","","","","","","","","","","",""
"132746","132654","Facies interlobaris pulmonis","Interlobar surface of lung","A06.5.01.011","3274","B","","Interlobar surface of lung","","Interlobar surface of lung","","Facies interlobaris pulmonis","","","","","","","","","","","","","","","","",""
"132751","132654","Margo anterior pulmonis","Anterior border of lung","A06.5.01.012","3275","B","","Anterior border of lung","","Anterior border of lung","","Margo anterior pulmonis","","","","","","","","","","","","","","","","",""
"132767","132654","Margo inferior pulmonis","Inferior border of lung","A06.5.01.014","3276","B","","Inferior border of lung","","Inferior border of lung","","Margo inferior pulmonis","","","","","","","","","","","","","","","","",""
"132772","132654","Hilum pulmonis","Hilum of lung","A06.5.01.015","3277","B","","Hilum of lung","","Hilum of lung","","Hilum pulmonis","","","","","","","","","","","","","","","","",""
"132780","132654","Radix pulmonis","Root of lung","A06.5.01.016","3278","B","","Root of lung","","Root of lung","","Radix pulmonis","","","","","","","","","","","","","","","","",""
"132795","132654","Lobus pulmonis","Lobe of lung","","3279","B","","Lobe of lung","","Lobe of lung","","Lobus pulmonis","","","","","","","","","","","","","","","","",""
"132805","132795","Segmentum bronchopulmonale","Bronchopulmonary segment","","3280","B","","Bronchopulmonary segment","","Bronchopulmonary segment","","Segmentum bronchopulmonale","","","","","","","","","","","","","","","","",""
"132818","132805","Lobulus pulmonis","Lobule of lung","A06.5.02.027","3281","B","","Lobule of lung","","Lobule of lung","","Lobulus pulmonis","","","","","","","","","","","","","","","","",""
"132826","132805","Bronchiolus","Bronchiole","","3282","B","","Bronchiole","","Bronchiole","","Bronchiolus","","","","","","","","","","","","","","","","",""
"132839","132654","Pulmo dexter","Right lung","A06.5.01.002","3283","B","G","Right lung","","Right lung","","Pulmo dexter","","","","","","","","","","","","","","","","",""
"132847","132839","Lobus superior pulmonis dextri","Superior lobe of right lung","A06.5.02.002","3284","B","","Superior lobe of right lung","Upper lobe of right lung","Superior lobe of right lung","Upper lobe of right lung","Lobus superior pulmonis dextri","","","","","","","","","","","","","","","","",""
"132852","132847","Segmentum apicale pulmonis dextri","Apical segment of right lung","","3285","B","","Apical segment of right lung","Segment 1 of right lung; S1","Apical segment of right lung","Segment 1 of right lung; S1","Segmentum apicale pulmonis dextri","Segmentum i pulmonis dextri","","","","","","","","","","","","","","","",""
"132860","132847","Segmentum posterius pulmonis dextri","Posterior segment of right lung","","3286","B","","Posterior segment of right lung","Segment 2 of right lung; S2","Posterior segment of right lung","Segment 2 of right lung; S2","Segmentum posterius pulmonis dextri","Segmentum ii pulmonis dextri","","","","","","","","","","","","","","","",""
"132871","132847","Segmentum anterius pulmonis dextri","Anterior segment of right lung","","3287","B","","Anterior segment of right lung","Segment 3 of right lung; S3","Anterior segment of right lung","Segment 3 of right lung; S3","Segmentum anterius pulmonis dextri","Segmentum iii pulmonis dextri","","","","","","","","","","","","","","","",""
"132883","132839","Fissura horizontalis pulmonis dextri","Horizontal fissure of right lung","A06.5.01.022","3288","B","","Horizontal fissure of right lung","","Horizontal fissure of right lung","","Fissura horizontalis pulmonis dextri","","","","","","","","","","","","","","","","",""
"132894","132839","Lobus medius pulmonis dextri","Middle lobe of right lung","A06.5.01.019","3289","B","","Middle lobe of right lung","","Middle lobe of right lung","","Lobus medius pulmonis dextri","","","","","","","","","","","","","","","","",""
"132901","132894","Segmentum laterale pulmonis dextri","Lateral segment of right lung","","3290","B","","Lateral segment of right lung","Segment 4 of right lung; S4","Lateral segment of right lung","Segment 4 of right lung; S4","Segmentum laterale pulmonis dextri","Segmentum iv pulmonis dextri","","","","","","","","","","","","","","","",""
"132917","132894","Segmentum mediale pulmonis dextri","Medial segment of right lung","","3291","B","","Medial segment of right lung","Segment 5 of right lung; S5","Medial segment of right lung","Segment 5 of right lung; S5","Segmentum mediale pulmonis dextri","Segmentum v pulmonis dextri","","","","","","","","","","","","","","","",""
"132925","132839","Fissura obliqua pulmonis dextri","Oblique fissure of right lung","","3292","B","","Oblique fissure of right lung","","Oblique fissure of right lung","","Fissura obliqua pulmonis dextri","","","","","","","","","","","","","","","","",""
"132930","132839","Lobus inferior pulmonis dextri","Inferior lobe of right lung","A06.5.02.009","3293","B","","Inferior lobe of right lung","Lower lobe of right lung","Inferior lobe of right lung","Lower lobe of right lung","Lobus inferior pulmonis dextri","","","","","","","","","","","","","","","","",""
"132949","132930","Segmentum superius pulmonis dextri","Superior segment of right lung","","3294","B","","Superior segment of right lung","Segment 6 of right lung; S6","Superior segment of right lung","Segment 6 of right lung; S6","Segmentum superius pulmonis dextri","Segmentum vi pulmonis dextri","","","","","","","","","","","","","","","",""
"132958","132930","Segmentum basale mediale pulmonis dextri","Medial basal segment of right lung","A06.5.02.011","3295","B","","Medial basal segment of right lung","Segment 7 of right lung; S7","Medial basal segment of right lung","Segment 7 of right lung; S7","Segmentum basale mediale pulmonis dextri","Segmentum vii pulmonis dextri; Segmentum cardiacum pulmonis dextri","","","","","","","","","","","","","","","",""
"132963","132930","Segmentum basale anterius pulmonis dextri","Anterior basal segment of right lung","","3296","B","","Anterior basal segment of right lung","Segment 8 of right lung; S8","Anterior basal segment of right lung","Segment 8 of right lung; S8","Segmentum basale anterius pulmonis dextri","Segmentum viii pulmonis dextri","","","","","","","","","","","","","","","",""
"132974","132930","Segmentum basale laterale pulmonis dextri","Lateral basal segment of right lung","","3297","B","","Lateral basal segment of right lung","Segment 9 of right lung; S9","Lateral basal segment of right lung","Segment 9 of right lung; S9","Segmentum basale laterale pulmonis dextri","Segmentum ix pulmonis dextri","","","","","","","","","","","","","","","",""
"132982","132930","Segmentum basale posterius pulmonis dextri","Posterior basal segment of right lung","","3298","B","","Posterior basal segment of right lung","Segment 10 of right lung; S10","Posterior basal segment of right lung","Segment 10 of right lung; S10","Segmentum basale posterius pulmonis dextri","Segmentum x pulmonis dextri","","","","","","","","","","","","","","","",""
"132996","132654","Pulmo sinister","Left lung","A06.5.01.003","3299","B","G","Left lung","","Left lung","","Pulmo sinister","","","","","","","","","","","","","","","","",""
"133009","132996","Lobus superior pulmonis sinistri","Superior lobe of left lung","A06.5.02.015","3300","B","","Superior lobe of left lung","Upper lobe of left lung","Superior lobe of left lung","Upper lobe of left lung","Lobus superior pulmonis sinistri","","","","","","","","","","","","","","","","",""
"133014","133009","Segmentum apicoposterius pulmonis sinistri","Apicoposterior segment of left lung","","3301","B","","Apicoposterior segment of left lung","Segment 1+2 of left lung; S1+2","Apicoposterior segment of left lung","Segment 1+2 of left lung; S1+2","Segmentum apicoposterius pulmonis sinistri","Segmentum i+ii pulmonis sinistri","","","","","","","","","","","","","","","",""
"133023","133009","Segmentum anterius pulmonis sinistri","Anterior segment of left lung","","3302","B","","Anterior segment of left lung","Segment 3 of left lung; S3","Anterior segment of left lung","Segment 3 of left lung; S3","Segmentum anterius pulmonis sinistri","Segmentum iii pulmonis sinistri","","","","","","","","","","","","","","","",""
"133038","133009","Incisura cardiaca pulmonis sinistri","Cardiac notch of left lung","A06.5.01.013","3303","B","","Cardiac notch of left lung","","Cardiac notch of left lung","","Incisura cardiaca pulmonis sinistri","","","","","","","","","","","","","","","","",""
"133046","133009","Lingula pulmonis sinistri","Lingula of left lung","A06.5.01.018","3304","B","","Lingula of left lung","","Lingula of left lung","","Lingula pulmonis sinistri","","","","","","","","","","","","","","","","",""
"133051","133046","Segmentum lingulare superius pulmonis sinistri","Superior lingular segment of left lung","","3305","B","","Superior lingular segment of left lung","Segment 4 of left lung; S4","Superior lingular segment of left lung","Segment 4 of left lung; S4","Segmentum lingulare superius pulmonis sinistri","Segmentum iv pulmonis sinistri","","","","","","","","","","","","","","","",""
"133067","133046","Segmentum lingulare inferius pulmonis sinistri","Inferior lingular segment of left lung","","3306","B","","Inferior lingular segment of left lung","Segment 5 of left lung; S5","Inferior lingular segment of left lung","Segment 5 of left lung; S5","Segmentum lingulare inferius pulmonis sinistri","Segmentum v pulmonis sinistri","","","","","","","","","","","","","","","",""
"133072","132996","Fissura obliqua pulmonis sinistri","Oblique fissure of left lung","A06.5.01.021","3307","B","","Oblique fissure of left lung","","Oblique fissure of left lung","","Fissura obliqua pulmonis sinistri","","","","","","","","","","","","","","","","",""
"133080","132996","Lobus inferior pulmonis sinistri","Inferior lobe of left lung","A06.5.02.020","3308","B","","Inferior lobe of left lung","Lower lobe of left lung","Inferior lobe of left lung","Lower lobe of left lung","Lobus inferior pulmonis sinistri","","","","","","","","","","","","","","","","",""
